course_id,title,language,lesson_count,total_page_count,total_page_item_count,content_tags
4059,EDCF - Special Management Inmates,en-US,3,3,6,"EL_DORADO_KDOC_ONLY,Information,Resources,Restricted_Visibility"
4374,Test Published State Deletion,en-US,7,13,65,COURSE
869,Introduction to Carpentry ,en-US,5,51,244,"Assessment_Mult_Choice,Building,COURSE,Career_Exploration,Carpentry,Content_Performance,Course_Length_1,Earn,Job_Search,Job_Skills,Jobs,Jobs_Finance,Learn,Level_Intermediate,Picture_Media,Reentry_Community,Reference,Text_Item,Time_Completion_Medium,Tools"
4457,The Phoenix - 12 Minute Total Body Workout,en-US,1,3,8,"COURSE,Earn,Fitness,Health_Recovery,Information,Physical_Health,The_Phoenix,new_content"
4382,NCCER Preparation,en-US,1,5,12,"Career_Exploration,Earn,Information,Jobs_Finance,Learn,MAINE_DOC_ONLY,ME_DOC_MCC_ONLY,ME_DOC_MSP_ONLY,ME_DOC_MVCF_ONLY,Resources,Restricted_Visibility"
3091,Michigan Commercial Driver License Manual,en-US,1,1,1,"Assessment_Mult_Choice,CDL,Commercial_Driver's_License,Content_Performance,Content_Reference,Course_Length_1,Course_Length_2,Driver's_License,Driving,Earn,Job_Skills,Jobs_Finance,Learn,Level_Intermediate,Outcome_Certificate,PDF_Reading,Reentry_Community,Restricted_Visibility,State_Specific_Course,Test_Prep,Text_Item,Time_Completion_Low,Time_Completion_Medium"
3858,Zz TCF - Food Service ,en-US,1,1,2,"Information,Resources,Restricted_Visibility,TCF_KDOC_ONLY"
1496,Test MathJax,en-US,1,1,7,"Earn,Learn"
3709,This is Real Life: Satisfied Forever,en-US,1,1,3,"Earn,Greensboro_Sermons,Learn,Life,Restricted_Visibility,Spirituality,guilford_only,highpoint_only"
1806,Applying for Health Insurance,en-US,2,3,10,"Care,Doctor,Earn,Health,Health_Information,Health_Insurance,Health_Recovery,Healthcare,Learn,Level_All,Life,Reference,Text_Item,Treatment,Video_Item"
4092,Addiction: Whirlpools of Risk - Episode 2 (IYH),en-US,1,1,3,"Bartow_Only,Christian_County_Only,LI_MT_DOC_only,MAINE_DOC_ONLY,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Restricted_Visibility,Riverside_MT_DOC_only,Woodford_Only"
2458,Woodford Users Survey,en-US,1,1,25,Restricted_Visibility
4120,Ephesians: Becoming Who We Are,en-US,1,1,2,"Church,Earn,Greensboro_Sermons,Life,Restricted_Visibility,Spirituality,Video_Sermons,Watch,guilford_only"
3259,MONTANA STATE PRISON LHUI Detention Rules,en-US,1,1,1,"COURSE,Content_Reference,Course_Length_1,Earn,Learn,Legal,Level_All,Manual,PDF_Reading,Reentry_Community,Resources,Restricted_Visibility,State_Specific_Course,Time_Completion_Low"
3986,NCF - Offender Work Programs,en-US,1,1,2,"Information,NORTON_KDOC_ONLY,Resources,Restricted_Visibility"
3100,Wisconsin Commercial Driver License Manual,en-US,1,1,1,"CDL,Commercial_Driver's_License,Content_Reference,Course_Length_1,Earn,Job_Skills,Jobs,Jobs_Finance,Learn,Level_All,Life,Outcome_Certificate,PDF_Reading,Reentry_Community,Restricted_Visibility,State_Specific_Course,Test_Prep,Time_Completion_Low"
3403,Mendocino County Resources,en-US,1,2,4,"COURSE,Earn,Learn,Life,Recovery,Reentry,Restricted_Visibility,mendocino_only"
3256,"MONTANA STATE PRISON LHU-II-UNIT RULES FOR MAXIMUM CUSTODY INMATES Levels 3, 4 & 5",en-US,1,1,1,"COURSE,Content_Reference,Course_Length_1,Earn,Learn,Legal,Level_All,Manual,PDF_Reading,Reentry_Community,Resources,Restricted_Visibility,State_Specific_Course,Time_Completion_Low"
4119,Ephesians: Growing In Grace Together,en-US,1,1,2,"Church,Earn,Greensboro_Sermons,Life,Restricted_Visibility,Spirituality,Video_Sermons,Watch,guilford_only"
1173,PREA: What You Need to Know,en-US,1,1,4,"Earn,Information,Legal,Life,PREA,Reentry_Community,Reference,Resources,no_kdoc"
2608,Finding Short-Term Housing,en-US,1,7,58,"Earn,Learn,Restricted_Visibility,State_Specific_Course"
1409,Copy of ELA Foundations II (Vicki),en-US,56,234,674,"Earn,Learn"
2542,Level 2 Reading Practice: Breathless ,en-US,16,68,120,"Academic,Assessment_Essay,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_3,Language_Arts,Level_Intermediate,Level_Literacy_2,PDF,PDF_Reading,Picture_Media,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_High"
1482,"Beyond Prison, Probation, and Parole",en-US,12,57,377,"Academic,Adult_Basic_Education,COURSE,Earn,Jail,Jobs,Learn,Life,Making_Changes,Personal_Growth,Prison,Reentry,Reentry_Community,Storytelling,demo_content"
1583,LoadTests Course,en-US,2,8,21,"Earn,Learn"
3283,"(Espanol) Sonoma County Handbook, PREA, and Housing Area Orientation",es-US,4,8,17,"Information,Resources,Restricted_Visibility,sonoma_only"
3283,"(English) Sonoma County Handbook, PREA, and Housing Area Orientation",en-US,4,8,17,"Information,Resources,Restricted_Visibility,sonoma_only"
4224,"Intro to Scripture and the Gospel Message, Lesson 1",en-US,11,50,145,"CDU,Earn,Learn,Life,Religion,Religion_Spirituality,Religious_Study,Spirituality"
3898,ECF - Offender Rules and Discipline,en-US,5,7,7,"ELLSWORTH_KDOC_ONLY,Information,Resources,Restricted_Visibility"
1307,Gramatica ,en-US,5,35,70,"Academic,ESL,Earn,Learn,Spanish"
943,Eric the Car Guy - Leaks  ,en-US,8,40,151,"COURSE,Cars,Content_Reference,Course_Length_2,Earn,Job_Skills,Jobs,Jobs_Finance,Learn,Level_Beginner,Life,Mechanic,Picture_Media,Reentry_Community,Reference,Text_Item,Time_Completion_Medium,Video_Item,Workplace_Skills"
4453,El Lobo y La Paloma (The Wolf and The Dove)  ,en-US,3,18,61,"Arts,Arts_Culture,COURSE,Earn,El_Lobo_y_La_Paloma,Health_Recovery,Information,MAINE_DOC_ONLY,Mental_Health,Music,Recovery,Restricted_Visibility,new_content"
745,Level 2 Reading Practice: The American Colonies,en-US,7,14,105,"Academic,Adult_Basic_Education,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_2,Earn,English_Language_Arts,GED,GED_prep,Language_Arts,Learn,Level_Intermediate,Level_Literacy_2,PDF,PDF_Reading,Picture_Media,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
4033,"LCMHF  - Communication, Mail and Visiting",en-US,5,5,16,"Information,LARNED_KDOC_ONLY,Resources,Restricted_Visibility"
4197,Alcoholics Anonymous : Big Book : Part 6,en-US,8,15,75,"Restricted_Visibility,sonoma_only"
1636,Texas Commercial Driver's License Test,en-US,9,330,360,"Assessment_Mult_Choice,CDL,COURSE,Commercial_Driver's_License,Content_Performance,Course_Length_2,Driving,Earn,Job_Skills,Jobs,Jobs_Finance,Learn,Level_Intermediate,Outcome_Certificate,PDF_Reading,Reentry_Community,Restricted_Visibility,State_Specific_Course,Test_Prep,Text_Item,Time_Completion_Medium"
3982,NCF - Offender Rules and Discipline ,en-US,12,12,42,"Information,NORTON_KDOC_ONLY,Resources,Restricted_Visibility"
3917,OCF - Personnel,en-US,9,9,20,"Information,OSWEGO_KDOC_ONLY,Resources,Restricted_Visibility"
3706,This is Real Life: True Greatness,en-US,1,1,3,"Earn,Greensboro_Sermons,Learn,Life,Restricted_Visibility,Spirituality,guilford_only,highpoint_only"
4203,Profesión de Fe - Lección Dos,en-US,8,27,90,"CDU,Earn,Learn,Life,Religion,Religion_Spirituality,Religious_Study,Spirituality"
931,Math - Word Problems  ,en-US,8,85,128,"Academic,Assessment_Mult_Choice,Basic_Math,COURSE,Content_Performance,Course_Length_2,Earn,GED,GED_prep,Intermediate,Learn,Level_Literacy_3,Math,PDF_Reading,Picture_Media,Text_Item,Time_Completion_Medium,Topics_Other,Word_Problems,no_edovogo"
983,Career Exploration: Hospitality and Tourism,en-US,13,39,158,"Assessment_Mult_Choice,Bakers,COURSE,Career_Exploration,Chefs,Content_Performance,Cook,Cooking,Course_Length_2,Earn,Fitness,Food,Food_Service,Janitor,Job,Jobs,Jobs_Finance,Learn,Manager,Reentry_Community,Reference,Text_Item,Time_Completion_Low,Video_Item,Waiters"
1059,Career Exploration: Health Science ,en-US,12,36,146,"Assessment_Mult_Choice,Assistant,COURSE,Career_Exploration,Content_Performance,Course_Length_2,Dental,Earn,Jobs,Jobs_Finance,Learn,Medical,Pharmacy,Radiology,Reentry_Community,Reference,Technician,Text_Item,Time_Completion_Low,Video_Item"
1193,Testing,en-US,1,1,6,"Earn,Learn"
1803,GED Test Checklist,en-US,5,22,81,"Earn,Learn"
4315,Chapter 5 Section 1: Work Programs - MT DOC Policy & Procedure,en-US,8,8,16,"Information,LI_MT_DOC_only,Lewiston_MT_DOC_only,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Resources,Restricted_Visibility,Riverside_MT_DOC_only"
1167,Salud Sexual y tu Bienestar,en-US,2,47,112,"Assessment_Essay,Assessment_Mult_Choice,Content_Performance,Course_Length_1,Earn,Health,Health_Recovery,Learn,Life,PDF_Reading,Physical_Health,Sexual_Health,Text_Item,Time_Completion_Low"
1676,Introduction to Cisco Networking ,en-US,12,73,253,"Assessment_Essay,Assessment_Mult_Choice,COURSE,Career_Exploration,Cisco,Computer_Science,Computers,Content_Performance,Course_Length_2,Earn,IPV4,IP_Address,Job_Skills,Jobs,Jobs_Finance,Layer_Switching,Learn,Level_Beginner,Networking,Reentry_Community,Router,Subnet,Text_Item,Time_Completion_Medium,Video_Item,Video_Lecture,no_kdoc"
4168,Our Daily Bread - Q3 2019,en-US,3,92,276,"Earn,Learn,Life,Religion_Spirituality,Religious,Religious_Study,Spirituality"
2212,Madera County Juvenile Detention Facility Rules & Instructions,en-US,3,18,42,"Information,Resources,Restricted_Visibility"
2208,Level 3 Reading Practice - Martin Luther King Jr. ,en-US,1,2,12,"Academic,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_1,Earn,English_Language_Arts,GED,GED_prep,Intermediate,Language_Arts,Learn,Level_Literacy_3,PDF_Reading,Picture_Media,Reading,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
4272,Brian Hamilton Foundation's Starter U,en-US,5,34,248,"Career_Exploration,Earn,Entrepreneurship,Job_Skills,Jobs,Learn,Restricted_Visibility,bhf"
1131,Test for experimental,en-US,1,1,2,"Earn,Learn"
3298,Transcripts & Certificates: What You Need to Know,en-US,1,4,13,"COURSE,Earn,Edovo,Information,Learn,Life,MI_DOC_ONLY,Resources,Restricted_Visibility,baraga_mi_doc_only,bellamy_mi_doc_only,thumb_mi_doc_only"
1081,Sample sample,en-US,1,3,10,"Earn,Learn"
4351,Jackson County Transition Program - Participant Handbook,en-US,1,1,2,"Information,Jackson_OR_ Only,Resources,Restricted_Visibility"
2313,Level 4 Reading: African American Protest Poetry,en-US,1,22,34,"Academic,Assessment_Mult_Choice,Assessment_Short_Answer,COURSE,Content_Performance,Course_Length_1,Earn,English_Language_Arts,GED,GED_prep,Language_Arts,Learn,Level_Advanced,Level_Literacy_4,Reading,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
4283,"Randolph, NC - Inmate Rules",en-US,1,1,1,"Information,Resources,Restricted_Visibility,randolph_nc_only"
2326,Yoga 101,en-US,1,2,6,"Earn,Learn"
3905,WCF - Offender Rules and Discipline,en-US,1,3,3,"Information,Resources,Restricted_Visibility,WINFIELD_KDOC_ONLY"
3235,Montana State Prison A-UNIT RULES AND GUIDELINES,en-US,1,1,1,"COURSE,Content_Reference,Course_Length_1,Earn,Learn,Legal,Level_All,Manual,PDF_Reading,Reentry_Community,Resources,Restricted_Visibility,State_Specific_Course,Time_Completion_Low"
1235,Introduction to Commercial Driving ,en-US,4,25,61,"Assessment_Mult_Choice,CDL,COURSE,Career_Exploration,Commercial_Driver's_License,Content_Performance,Course_Length_1,Earn,Job_Skills,Jobs,Jobs_Finance,Learn,Level_Intermediate,Outcome_Certificate,Reentry_Community,Restricted_Visibility,Text_Item,Time_Completion_Medium"
4095,"Gospel of St. John - Part II, Course Two",en-US,8,33,113,"CDU,Earn,Learn,Religion,Religion_Spirituality,Religious_Study,Spirituality"
4050,OCF - Offender Rules and Discipline,en-US,7,9,23,"Information,OSWEGO_KDOC_ONLY,Resources,Restricted_Visibility"
4290,Chapter 1 Section 3: Human Resources - MT DOC Policy & Procedure,en-US,31,31,62,"Information,LI_MT_DOC_only,Lewiston_MT_DOC_only,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Resources,Restricted_Visibility,Riverside_MT_DOC_only"
4030,LCMHF  - Sanitation and Hygiene,en-US,5,5,18,"Information,LARNED_KDOC_ONLY,Resources,Restricted_Visibility"
4189,Lección tres: El Evangelio de San Juan y las Epístolas de San Pablo,en-US,8,37,112,"CDU,Earn,Learn,Religion,Religion_Spirituality,Religious_Study,Spirituality"
1791,Copy of Health Care for Veterans,en-US,5,14,75,"Earn,Learn"
937,Math - Algebra II,en-US,12,143,173,"Academic,Algebra,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_2,Division,Earn,Factors,GED,GED_prep,Intermediate,Learn,Level_Literacy_3,Linear_Equations,Linear_Functions,Math,PDF_Reading,Proportion,Quadratic_Functions,Solving_Equations,Text_Item,Time_Completion_Medium,no_edovogo"
4058,EDCF -  Security and Control,en-US,6,6,12,"EL_DORADO_KDOC_ONLY,Information,Resources,Restricted_Visibility"
1684,First Degree Viewer Guide,en-US,5,15,63,"Academic,College,Documentaries,Documentary,Earn,Global_Issues,Incarceration,Inspiration,Jail,Learn,Personal_Growth,Prison,Reentry_Community,Social_Change,Storytelling"
913,RLA - Reading Comprehension V ,en-US,14,161,186,"Academic,Adjectives,Adverbs,Assessment_Mult_Choice,COURSE,Compounds,Content_Performance,Course_Length_2,Earn,English_Language_Arts,GED,GED_prep,Grammar,Hyphens,Language_Arts,Learn,Level_Intermediate,Level_Literacy_4,PDF_Reading,Periods,Prepositions,Question_Marks,Quotation_Marks,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium,no_edovogo"
4284,Our Daily Bread - Q1 2020,en-US,3,91,273,"Earn,Learn,Life,Religion_Spirituality,Religious,Religious_Study,Spirituality"
1711,Arkansas Driver's License,en-US,6,8,37,"CDL,Commercial_Driver's_License,Content_Reference,Course_Length_2,Driving,Earn,Job_Skills,Jobs,Jobs_Finance,Learn,Level_Intermediate,Life,Outcome_Certificate,PDF_Reading,Reentry,Reentry_Community,Resources,Restricted_Visibility,State_Specific_Course,Test_Prep,Text_Item,Time_Completion_Medium"
3923,OCF -  Security and Control,en-US,9,9,20,"Information,OSWEGO_KDOC_ONLY,Resources,Restricted_Visibility"
1597,North Carolina Commercial Driver's License Test,en-US,9,330,360,"Assessment_Mult_Choice,CDL,COURSE,Commercial_Driver's_License,Content_Performance,Course_Length_2,Driving,Earn,Job_Skills,Jobs,Jobs_Finance,Learn,Level_Intermediate,Outcome_Certificate,PDF_Reading,Reentry_Community,Restricted_Visibility,State_Specific_Course,Test_Prep,Text_Item,Time_Completion_Medium"
4159,LCF - Inmate Rights,en-US,5,5,10,"Information,LANSING_KDOC_ONLY,Resources,Restricted_Visibility"
3556,Word on the Street: Book 4,en-US,3,22,99,"COURSE,Childhood_Development,Earn,Headspace,Learn,Life,Making_Changes,Restricted_Visibility,State_Specific_Course"
4346,"Redemptoris Mater: Purpose and Themes, Lesson 3",en-US,6,14,73,"CDU,Earn,Learn,Religion,Religion_Spirituality,Religious_Study,Spirituality"
4090,Introduction to Health Checkups (IYH),en-US,1,1,3,"Bartow_Only,Christian_County_Only,LI_MT_DOC_only,MAINE_DOC_ONLY,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Restricted_Visibility,Riverside_MT_DOC_only,Woodford_Only"
4446,First Light: Learning Resources,en-US,9,30,139,"Earn,Information,Learn,new_content"
1720,Web Test,en-US,2,2,6,"Earn,Learn"
2639,Healthcare,en-US,1,10,135,"Care,Doctor,Earn,Health_Information,Health_Recovery,Healthcare,Learn,Restricted_Visibility,State_Specific_Course,Treatment"
3973,NCF - Records,en-US,1,1,2,"Information,NORTON_KDOC_ONLY,Resources,Restricted_Visibility"
3736,This is Real Life: Satisfy Your Thirst,en-US,1,1,3,"Earn,Greensboro_Sermons,Learn,Life,Restricted_Visibility,Spirituality,guilford_only,highpoint_only"
2449,DEMO: BST 305.1 Foundations of Biblical Interpretation,en-US,1,34,103,"Edovo_Test_Course,Restricted_Visibility"
4111,Introduction to Over the Counter Medicine (IYH),en-US,1,1,3,"Bartow_Only,Christian_County_Only,LI_MT_DOC_only,MAINE_DOC_ONLY,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Restricted_Visibility,Riverside_MT_DOC_only,Woodford_Only"
4114,Introduction to Pregnancy (IYH),en-US,1,1,3,"Bartow_Only,Christian_County_Only,LI_MT_DOC_only,MAINE_DOC_ONLY,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Restricted_Visibility,Riverside_MT_DOC_only,Woodford_Only"
4297,"Chapter 2 Section 2: Size, Organization and Location - MT DOC Policy & Procedure",en-US,1,1,2,"Information,LI_MT_DOC_only,Lewiston_MT_DOC_only,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Resources,Restricted_Visibility,Riverside_MT_DOC_only"
4219,TCF - Physical Plant,en-US,1,1,2,"Information,Resources,Restricted_Visibility,TCF_KDOC_ONLY"
4089,SpeakUP: Prevent Errors In Your Care 2 (IYH),en-US,1,1,3,"Bartow_Only,Christian_County_Only,LI_MT_DOC_only,MAINE_DOC_ONLY,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Restricted_Visibility,Riverside_MT_DOC_only,Woodford_Only"
1850,Level 3 Reading Practice - Vel Phillips: The Fight for Fair Housing,en-US,1,8,36,"Academic,Assessment_Essay,Assessment_Mult_Choice,Assessment_Short_Answer,COURSE,Content_Performance,Course_Length_1,Earn,English_Language_Arts,GED,GED_prep,Intermediate,Language_Arts,Learn,Level_Literacy_3,PDF_Reading,Picture_Media,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
1279,Post-Test: Science [CONVERTED FROM OLD],en-US,1,50,50,"Earn,Learn"
1737,Level 1 Reading Practice: Val's Garden,en-US,1,1,5,"Academic,Adult_Basic_Education,Assessment_Mult_Choice,COURSE,Content_Performance,Earn,Language_Arts,Learn,Level_Beginner,Level_Literacy_1,PDF_Reading,Picture_Media,Reading,Reading_Practice,Reading_Writing,Time_Completion_Low"
3724,This is Real Life: The Bread of Life,en-US,1,1,3,"Earn,Greensboro_Sermons,Learn,Life,Restricted_Visibility,Spirituality,guilford_only,highpoint_only"
1462,Introduction to GED,en-US,1,1,4,"Earn,Learn"
2019,Yolo County Survey,en-US,1,42,60,"Assessment_Essay,Assessment_Survey,Course_Length_1,Earn,Information,Learn,Level_All,Life,Reference,Restricted_Visibility,SURVEY,State_Specific_Course,Time_Completion_Low,yolo_only"
3988,NCF - Library Services,en-US,1,1,2,"Information,NORTON_KDOC_ONLY,Resources,Restricted_Visibility"
4380,Montana Woman's Prison Policy and Procedure,en-US,1,1,87,"COURSE,Facility,Information,MWP_MT_DOC_only,Resources,Restricted_Visibility"
3943,LCF - Staff Development,en-US,1,1,2,"Information,LANSING_KDOC_ONLY,Resources,Restricted_Visibility"
2070,Christian County Missouri Inmate Handbook,en-US,1,1,1,"Earn,Learn"
3959,Intake and Release,en-US,2,2,8,"Information,Resources,Restricted_Visibility,WINFIELD_KDOC_ONLY,WWRF_KDOC_ONLY"
2178,TEST SURVEY,en-US,1,3,3,"Earn,Learn"
2618,Finding Resources that Matter to You,en-US,1,1,11,"Allegheny_Reentry_only,Restricted_Visibility"
2296,NIMH Grant Sample 1,en-US,1,2,3,"Earn,Learn"
3906,HCF - Offender Rules and Discipline,en-US,1,3,3,"HUTCHINSON_KDOC_ONLY,Information,Resources,Restricted_Visibility"
805,Level 3 Reading Practice: The Age of Exploration,en-US,1,2,17,"Academic,Adult_Basic_Education,Assessment_Mult_Choice,Assessment_Short_Answer,COURSE,Content_Performance,Course_Length_1,Earn,English_Language_Arts,GED,GED_prep,Intermediate,Language_Arts,Learn,Level_Literacy_3,PDF_Reading,Picture_Media,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
3742,This is Real Life: Truly Free,en-US,1,1,3,"Earn,Greensboro_Sermons,Learn,Life,Restricted_Visibility,Spirituality,guilford_only,highpoint_only"
1105,ILLEGAL TO LEGAL (ITL),en-US,1,1,5,"Earn,Learn"
1733,Level 1 Reading Practice: Canada's Tallest Tree,en-US,1,1,5,"Academic,Adult_Basic_Education,Assessment_Mult_Choice,COURSE,Content_Performance,Earn,Language_Arts,Learn,Level_Beginner,Level_Literacy_1,PDF_Reading,Picture_Media,Reading_Practice,Reading_Writing,Time_Completion_Low"
1311,Verbos y Preguntas,en-US,6,42,84,"Academic,ESL,Earn,Learn"
2395,Copy of Offender Corrections,en-US,4,182,346,State_Specific_Course
4328,"The Life of Paul and the First Letter to the Thessalonians, Lesson 1",en-US,15,37,137,"CDU,Earn,Learn,Religion,Religion_Spirituality,Religious_Study,Spirituality"
1542,Bartow County Re-entry Resources,en-US,8,16,32,"Content_Reference,Course_Length_2,Earn,Learn,Level_All,Life,Reentry,Reentry_Community,Reference,Resources,Restricted_Visibility,State_Specific_Course,Text_Item,Time_Completion_Low"
1305,El Pasado y el Presente,en-US,6,42,84,"Academic,ESL,Earn,Language_Arts,Learn,Spanish"
4084,Women's Health (IYH),en-US,4,25,72,"Bartow_Only,Christian_County_Only,LI_MT_DOC_only,MAINE_DOC_ONLY,MSP_MT_DOC_only,MWP_MT_DOC_only,PINEHILLS_MT_DOC_ONLY,Restricted_Visibility,Riverside_MT_DOC_only,Woodford_Only"
3154,The Skid Row Reader: Part 4,en-US,6,22,81,"Academic,Adult_Basic_Education,Assessment_Essay,Assessment_Mult_Choice,Assessment_Short_Answer,COURSE,Content_Performance,Course_Length_2,Earn,Language_Arts,Learn,Level_Literacy_2,Picture_Media,Read,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
1359,In the Courtroom,en-US,3,12,57,"Assessment_Mult_Choice,Content_Performance,Court,Earn,Learn,Legal,Legal_Study,Level_1,Life,Public_Defender,Reentry_Community,Reference,Resources,Text_Item,Time_Completion_Low"
4154,TCF - Fiscal Management ,en-US,14,14,28,"Information,Resources,Restricted_Visibility,TCF_KDOC_ONLY"
3957,Citizen Involvement and Volunteers,en-US,2,2,4,"Information,Resources,Restricted_Visibility,WINFIELD_KDOC_ONLY,WWRF_KDOC_ONLY"
2611,Finding Long-Term Housing,en-US,1,9,68,"Earn,Learn,Restricted_Visibility,State_Specific_Course"
1985,Sample: Developmental Disability 30 minute Officer Training 1,en-US,1,18,33,"Earn,Learn"
4441,Maine Department of Corrections Policies,en-US,1,108,216,"MAINE_DOC_ONLY,Restricted_Visibility"
4359,Civic Engagement Survey (Wyandotte County),en-US,1,26,33,"Information,Restricted_Visibility,SURVEY,TMP,new_content,wyandotte_only"
1741,Level 2 Reading Practice: A Biography of Langston Hughes,en-US,8,9,51,"Academic,Adult_Basic_Education,Assessment_Essay,Assessment_Mult_Choice,COURSE,Content_Performance,Course_Length_2,Earn,English_Language_Arts,GED,GED_prep,Language_Arts,Learn,Level_Intermediate,Level_Literacy_2,PDF,PDF_Reading,Picture_Media,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
1125,Take a Tour of Adler Planetarium!,en-US,4,4,4,"Earn,Learn"
1397,Build to Read 3: ABC,en-US,3,3,8,"Academic,Adult_Basic_Education,Content_Performance,Course_Length_1,Earn,Language_Arts,Learn,Level_Beginner,Level_Literacy_1,Picture_Media,Reading,Reading_Practice,Reading_Writing,Reference,Time_Completion_Low,Video_Item,Video_Lecture"
3952,WWRF - Security and Supervision,en-US,5,5,10,"Information,Resources,Restricted_Visibility,WWRF_KDOC_ONLY"
4402,Edovo Forms - Fresno County - Introducing Digital Forms,en-US,5,29,100,"COURSE,Facility,Information,Resources,Restricted_Visibility"
3274,Optional Reading: Assignment 3- Matthew and Mark,en-US,1,1,3,"Bible,COURSE,Catholic,Christian,Christianity,Content_Reference,Course_Length_1,Earn,Gospel,Learn,Life,Picture_Media,Religion,Religion_Spirituality,Religious,Spiritual,Spirituality,St._Mark,St._Matthew,Time_Completion_Medium"
1666,GED Checklist,en-US,5,22,81,"Academic,COURSE,Earn,GED,GED_prep,Learn,Life,Math,Science,Test_Prep,no_kdoc"
3909,"WWRF - Administration, Organization, and Management",en-US,1,1,1,"Information,Resources,Restricted_Visibility,WWRF_KDOC_ONLY"
3697,This is Real Life: The Glory of New Birth  ,en-US,1,1,3,"Earn,Greensboro_Sermons,Learn,Life,Restricted_Visibility,Spirituality,guilford_only,highpoint_only"
4468,MCC Intake Course,en-US,1,13,21,"Information,MAINE_DOC_ONLY,Resources,Restricted_Visibility,new_content"
4000,SCF - Safety and Emergency Procedures,en-US,7,7,14,"Information,Resources,Restricted_Visibility,STOCKTON_KDOC_ONLY"
625,dsd,en-US,1,1,2,"Earn,Learn"
3202,Riverside PREA Spanish,en-US,1,1,1,"COURSE,Earn,Information,Learn,Legal,Manual,PREA,Picture_Media,Reentry_Community,Resources,Restricted_Visibility,Riverside_MT_DOC_only,State_Specific_Course"
3814,Chatham County Inmate Handbook,en-US,1,2,4,"COURSE,Handouts,Information,Manual,Manuals,PDF,Resources,Restricted_Visibility,State_Specific_Course,chatham_nc_only"
4187,Medical Update,en-US,1,1,1,"Information,Resources,Restricted_Visibility,stjohns_only"
4381,COVID-19 Newsletter and CDC information,en-US,1,1,4,"COURSE,Facility,Information,MWP_MT_DOC_only,Resources,Restricted_Visibility"
3187,Montana State CDL Manual,en-US,1,1,1,"CDL,COURSE,Career_Exploration,Commercial_Driver's_License,Earn,Job_Search,Job_Skills,Jobs_Finance,Learn,Manuals,Restricted_Visibility"
4397,CAMPP MT,en-US,1,6,12,"Information,MSP_MT_DOC_only,Resources,Restricted_Visibility"
1187,PREA - En Espanol ,en-US,1,1,4,"Assessment_Mult_Choice,Content_Performance,Course_Length_1,Earn,Learn,Legal,Level_All,Life,PDF_Reading,PREA,Picture_Media,Reentry_Community,Reference,Resources,Text_Item,Time_Completion_Low"
3232,Montana State Prison PREA English,en-US,1,1,1,"MSP_MT_DOC_only,Restricted_Visibility"
4361,Civic Engagement Survey (Hendricks County),en-US,1,26,34,"Information,Restricted_Visibility,SURVEY,TMP,new_content"
4157,LCF - Medical and Health Care Services,en-US,5,5,10,"Information,LANSING_KDOC_ONLY,Resources,Restricted_Visibility"
3574,The Content of the Sacramental Life - Celebration of the Christian Mystery-Lesson One,en-US,6,18,69,"CDU,COURSE,Catholic,Christian,Christianity,Earn,Learn,Life,Religion,Religion_Spirituality,Religious,Religious_Study,Spiritual,Spirituality"
1259,"(legacy) Math - Interest, Distance, Total Cost, Ratio, Proportions, Measurement, and Percentages (CN)",en-US,14,204,299,"Earn,Learn"
1961,BeeLine - Level 2 Reading Practice - Knifepoint,en-US,15,16,76,"Academic,Adult_Basic_Education,Assessment_Essay,Assessment_Mult_Choice,Assessment_Select_All,COURSE,Content_Performance,Course_Length_1,Course_Length_2,Earn,Edovo_Test_Course,English_Language_Arts,GED,GED_prep,Language_Arts,Learn,Level_Beginner,Level_Intermediate,Level_Literacy_2,PDF,PDF_Reading,Picture_Media,Reading,Reading_Practice,Reading_Writing,Text_Item,Time_Completion_Medium"
