course_id,title,language,lesson_count,total_page_count,total_page_item_count,content_tags
2807,Tutor Training: Culturally Responsive Teaching,en-US,1,8,24,"Academic-437,Adult_Basic_Education-1025,COURSE-37,Career_Exploration-413,Content_Reference-2233,Course_Length_1-2263,Earn-995,Job_Search-488,Job_Skills-734,Jobs-1127,Jobs_Finance-635,Language_Arts-143,Learn-524,Life-872,Picture_Media-2188,Text_Item-2161,Time_Completion_Low-2311,Workplace_Skills-2431"
827,Real World Math 101 [CONVERTED],en-US,2,8,25,"Earn-995,Learn-524"
1979,Sample: Law Enforcement  Social Media Policy,en-US,1,1,2,"Earn-995,Learn-524"
4074,EDCF - Recreation and Inmate Activities,en-US,2,5,10,"EL_DORADO_KDOC_ONLY-3561,Information-2071,Resources-2437,Restricted_Visibility-2077"
3972,NCF - Management Information and Research,en-US,1,1,2,"Information-2071,NORTON_KDOC_ONLY-3567,Resources-2437,Restricted_Visibility-2077"
4496,Taming the Tongue,en-US,1,1,1,"CLI-3647,COURSE-37,Earn-995,Information-2071,Religion_Spirituality-449,Religious-470,Religious_Study-2596,Spirituality-971,for_review-3578,new_content-1913"
4215,Our Daily Bread - Q4 2019,en-US,3,92,276,"Earn-995,Learn-524,Life-872,Religion_Spirituality-449,Religious-470,Religious_Study-2596,Spirituality-971"
4357,Fiscal Management,en-US,6,6,12,"Information-2071,Resources-2437,Restricted_Visibility-2077,WINFIELD_KDOC_ONLY-3570,WWRF_KDOC_ONLY-3569"
4485,Dealing with Anger,en-US,1,1,1,"CLI-3647,COURSE-37,Earn-995,Information-2071,Religion_Spirituality-449,Religious-470,Religious_Study-2596,Spirituality-971,for_review-3578,new_content-1913"
4450,CAMPP MT - Information,en-US,1,1,3,"Information-2071,MSP_MT_DOC_only-3559,Resources-2437,Restricted_Visibility-2077"
3933,OCF - Library Services,en-US,1,1,2,"Information-2071,OSWEGO_KDOC_ONLY-3568,Resources-2437,Restricted_Visibility-2077"
4177,MSP MDIU Orientation Handbook,en-US,1,1,2,"Dawson_County_Only-3626,Information-2071,MSP_MT_DOC_only-3559,Resources-2437,Restricted_Visibility-2077"
4429,Life on the Outside Podcast Survey,en-US,1,5,6,"Earn-995,Learn-524,Life-872,Personal_Growth-2593,Reentry_Community-2155,Talks-1340,life_on_the_outside-3636,no_kdoc-3548"
1189,Illinois Re-Entry Resources,en-US,1,1,3,"Earn-995,Learn-524"
1025,Jewish Learning: Daily Living,en-US,36,93,277,"COURSE-37,Content_Reference-2233,Course_Length_3-2269,Earn-995,Learn-524,Level_Advanced-2260,Life-872,Prayer-2833,Reference-593,Religious_Study-2596,Shabbat-3109,Spiritual-2158,Spirituality-971,Synagogue-2974,Text_Item-2161,Time_Completion_High-2317,Torah-3055,Video_Item-2185,Video_Lecture-2173"
4204,Profesión de Fe - Lección Tres,en-US,8,27,85,"CDU-3575,Earn-995,Learn-524,Life-872,Religion-1040,Religion_Spirituality-449,Religious_Study-2596,Spirituality-971"
1425,"English Language Arts I, Part 1 (Vicki)",en-US,12,45,125,"Earn-995,Learn-524"
821,Jewish Learning: Women in the Bible  ,en-US,10,33,97,"Bible-1304,Course_Length_2-2266,Earn-995,Learn-524,Level_Intermediate-2257,Life-872,Reference-593,Religious_Study-2596,Spiritual-2158,Spirituality-971,Text_Item-2161,Time_Completion_Medium-2314,Video_Item-2185,Video_Lecture-2173,Women-2977"
1265,Copy of Math - Geometry II (CN),en-US,14,275,576,"Earn-995,Learn-524"
4012,SCF - Academic and Vocational Education,en-US,3,3,6,"Information-2071,Resources-2437,Restricted_Visibility-2077,STOCKTON_KDOC_ONLY-3566"
3966,Safety and Emergency,en-US,4,4,10,"Information-2071,Resources-2437,Restricted_Visibility-2077,WINFIELD_KDOC_ONLY-3570,WWRF_KDOC_ONLY-3569"
4312,Chapter 4 Section 5: Clinical Services - MT DOC Policy & Procedure,en-US,36,36,72,"Dawson_County_Only-3626,Information-2071,LI_MT_DOC_only-3557,Lewiston_MT_DOC_only-3603,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Resources-2437,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558"
4267,Health Services - Section A - D,en-US,4,34,68,"Information-2071,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Resources-2437,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558"
1967,DRAFT - BeeLine - Reading Practice - Barrio Kings ,en-US,16,64,100,"Earn-995,Learn-524"
895,"Career Exploration: Marketing, Sales, and Service ",en-US,12,36,146,"Assessment_Mult_Choice-2203,Barbers-3322,Business-341,COURSE-37,Career_Exploration-413,Cashier-3175,Content_Performance-2230,Course_Length_2-2266,Earn-995,Jobs-1127,Jobs_Finance-635,Learn-524,Manager-2665,Purchasing-2800,Real_Estate-3250,Reentry_Community-2155,Reference-593,Retail-2926,Sales-2701,Technician-2785,Text_Item-2161,Time_Completion_Low-2311,Video_Item-2185"
4486,How to have confidence that  you will be with God in heaven,en-US,1,1,1,"CLI-3647,COURSE-37,Earn-995,Information-2071,Religion_Spirituality-449,Religious-470,Religious_Study-2596,Spirituality-971,for_review-3578,new_content-1913"
4242,Vaticano II: La Constitución Dogmática sobre la Iglesia: Lumen Gentium - Lección Tres,en-US,6,27,83,"CDU-3575,Earn-995,Learn-524,Religion-1040,Religion_Spirituality-449,Religious_Study-2596,Spirituality-971"
3920,OCF - Safety and Emergency Procedures,en-US,5,5,18,"Information-2071,OSWEGO_KDOC_ONLY-3568,Resources-2437,Restricted_Visibility-2077"
3073,Health Needs Survey,en-US,1,16,22,"Assessment_Essay-2200,Assessment_Mult_Choice-2203,Assessment_Select_All-2215,Care-2815,Course_Length_1-2263,Doctor-2728,Earn-995,Edovo_Test_Course-1528,Health-149,Health_Care_System-290,Health_Information-2467,Health_Recovery-2149,Healthcare-1397,Healthcare_and_Medicine-662,Information-2071,Learn-524,Level_All-2251,Life-872,Men's_Health-1910,Mens_Health-1694,Mental_Health-1916,Personal_Health-1757,Picture_Media-2188,SURVEY-40,Text_Item-2161,Time_Completion_Low-2311,Treatment-2959,Women's_Health-1907,Womens_Health-1811"
3926,OCF - Medical and Healthcare Services,en-US,7,7,14,"Information-2071,OSWEGO_KDOC_ONLY-3568,Resources-2437,Restricted_Visibility-2077"
2669,Utah Commercial Driver's License Test,en-US,9,330,369,"Assessment_Mult_Choice-2203,CDL-1547,COURSE-37,Commercial_Driver's_License-1232,Content_Performance-2230,Course_Length_2-2266,Driving-860,Earn-995,Job_Skills-734,Jobs_Finance-635,Learn-524,Level_Intermediate-2257,Outcome_Certificate-2305,PDF_Reading-2167,Reentry_Community-2155,Restricted_Visibility-2077,State_Specific_Course-1525,Test_Prep-398,Text_Item-2161,Time_Completion_Medium-2314"
4043,LCMHF  - Citizen Involvement and Volunteers,en-US,1,1,2,"Information-2071,LARNED_KDOC_ONLY-3574,Resources-2437,Restricted_Visibility-2077"
4060,EDCF - Food Service,en-US,3,3,6,"EL_DORADO_KDOC_ONLY-3561,Information-2071,Resources-2437,Restricted_Visibility-2077"
4010,SCF - Classification,en-US,2,2,4,"Information-2071,Resources-2437,Restricted_Visibility-2077,STOCKTON_KDOC_ONLY-3566"
1468,Test March Production,en-US,1,1,9,"Earn-995,Learn-524"
4415,"Conscience Formation, Lesson 1",en-US,7,24,99,"CDU-3575,Earn-995,Learn-524,Religion-1040,Religion_Spirituality-449,Religious_Study-2596,Spirituality-971"
1317,PTSD For Veterans ,en-US,2,29,53,"Algebra-422,Anxiety-2611,Assessment_Essay-2200,Assessment_Mult_Choice-2203,Assessment_Short_Answer-2197,COURSE-37,Content_Performance-2230,Course_Length_1-2263,Demographic_Veterans-2278,Earn-995,Health_Recovery-2149,Learn-524,Level_Beginner-2254,Life-872,Mania-2626,Meditation-782,Mental_Health-1916,PDF_Reading-2167,PTSD-2617,Picture_Media-2188,Psychosis-2623,Recovery-770,Text_Item-2161,Time_Completion_Low-2311,Treatment_Oriented-2455,Veterans-311,Video_Item-2185"
3088,Kansas Commercial Driver License Manual,en-US,1,1,1,"CDL-1547,COURSE-37,Commercial_Driver's_License-1232,Content_Reference-2233,Course_Length_1-2263,Driving-860,Earn-995,Job-221,Job_Skills-734,Jobs_Finance-635,Learn-524,Level_All-2251,Outcome_Certificate-2305,PDF_Reading-2167,Reentry_Community-2155,State_Specific_Course-1525,Test_Prep-398,Time_Completion_Low-2311"
961,Targeting Success ,en-US,9,142,413,"Earn-995,Learn-524"
2246,Kane County Adult Justice Center,en-US,8,16,30,"Information-2071,KANE_COUNTY_ONLY-3576,Resources-2437,Restricted_Visibility-2077"
2246,Centro de Justicia Adulta del Condado de Kane,es-US,8,16,30,"Information-2071,KANE_COUNTY_ONLY-3576,Resources-2437,Restricted_Visibility-2077"
1289,SAC Test,en-US,3,5,18,"Earn-995,Learn-524"
4455,The Phoenix - 12 Minute Core and Chest Workout,en-US,1,3,8,"COURSE-37,Earn-995,Fitness-1052,Health_Recovery-2149,Information-2071,Physical_Health-2458,The_Phoenix-3644,new_content-1913"
3262,MONTANA STATE PRISON LHUI UNIT RULES,en-US,1,1,1,"COURSE-37,Content_Reference-2233,Course_Length_1-2263,Earn-995,Learn-524,Legal-1178,Level_All-2251,Manual-1286,PDF_Reading-2167,Reentry_Community-2155,Resources-2437,Restricted_Visibility-2077,State_Specific_Course-1525,Time_Completion_Low-2311"
4132,Participant Pre-Release Survey (IYH),en-US,1,7,53,Restricted_Visibility-2077
3097,California Commercial Driver License Manual,en-US,1,1,1,"Assessment_Mult_Choice-2203,CDL-1547,COURSE-37,Career_Exploration-413,Commercial_Driver's_License-1232,Course_Length_1-2263,Driving-860,Earn-995,Job_Skills-734,Jobs-1127,Jobs_Finance-635,Learn-524,Level_Intermediate-2257,Life-872,Outcome_Certificate-2305,PDF_Reading-2167,Reentry_Community-2155,Reference-593,Restricted_Visibility-2077,State_Specific_Course-1525,Test_Prep-398,Time_Completion_Low-2311"
1968,Inmate Handbook English,en-US,1,1,1,"Earn-995,Learn-524,Life-872,Reference-593"
4437,Returning Citizens Magazine - July 2020,en-US,1,3,16,"COURSE-37,Career_Exploration-413,Earn-995,Job_Search-488,Jobs-1127,Jobs_Finance-635,Learn-524,Life-872,Motivation-752,Personal_Growth-2593,Read-368,Reentry-116,Reentry_Community-2155,Resources-2437,returning_citizens-3612"
917,Math - Decimals and Fractions,en-US,26,292,349,"Academic-437,Arithmetic-86,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_2-2266,Decimals_and_Fractions-1109,Earn-995,GED-77,GED_prep-3595,Intermediate-1199,Learn-524,Level_Literacy_3-2245,Math-401,Multiplication-1106,PDF_Reading-2167,Percent-3112,Picture_Media-2188,Text_Item-2161,Time_Completion_High-2317,no_edovogo-1930"
4049,NCF - Offender Rules and Discipline ,en-US,11,13,41,Restricted_Visibility-2077
3250,Montana State Prison High Side Unit-2 - Unit Rules,en-US,1,1,1,"COURSE-37,Content_Reference-2233,Course_Length_1-2263,Earn-995,Learn-524,Legal-1178,Level_All-2251,Manual-1286,PDF_Reading-2167,Reentry_Community-2155,Resources-2437,Restricted_Visibility-2077,State_Specific_Course-1525,Time_Completion_Low-2311"
4081,"Sexual Wellness: Your Health, Your Body, Your Choice (IYH L11)",en-US,6,60,227,"Restricted_Visibility-2077,sonoma_only-3542"
2843,Learning How to be a Better Parent (X),en-US,18,38,126,"Academic-437,Adult_Basic_Education-1025,COURSE-37,Children-563,Communication-2773,Earn-995,Family_Community-2590,Health_Recovery-2149,Incarceration-869,Kids-2980,Learn-524,PDF_Reading-2167,Parenting-629,Picture_Media-2188,Prison-1343,Reentry_Community-2155,Stress-3259,Text_Item-2161,Treatment_Oriented-2455"
3977,NCF - Special Management Offenders,en-US,1,1,2,"Information-2071,NORTON_KDOC_ONLY-3567,Resources-2437,Restricted_Visibility-2077"
4342,Values-Aligned Goal Setting - Part Two - What Goals Should I Set,en-US,13,44,146,"COURSE-37,Earn-995,Learn-524,Personal_Growth-2593,Reentry_Community-2155,Restricted_Visibility-2077"
4317,Chapter 5 Section 3: Education Programs - MT DOC Policy & Procedure,en-US,7,7,14,"Information-2071,LI_MT_DOC_only-3557,Lewiston_MT_DOC_only-3603,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Resources-2437,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558"
4194,Alcoholics Anonymous : Big Book : Part 3,en-US,6,20,115,"Restricted_Visibility-2077,sonoma_only-3542"
4096,"Gospel of St. John - Part III, Course Three",en-US,9,37,124,"CDU-3575,Earn-995,Learn-524,Religion-1040,Religion_Spirituality-449,Religious_Study-2596,Spirituality-971"
4338,"Gospel of Luke, Chapters 1-9, Lesson 2",en-US,10,41,138,"CDU-3575,Earn-995,Learn-524,Religion-1040,Religion_Spirituality-449,Religious_Study-2596,Spirituality-971"
4001,SCF - Security and Control,en-US,7,7,13,"Information-2071,Resources-2437,Restricted_Visibility-2077,STOCKTON_KDOC_ONLY-3566"
4170,"TCF - Communication, Mail, and Visiting",en-US,6,6,12,"Information-2071,Resources-2437,Restricted_Visibility-2077,TCF_KDOC_ONLY-3549"
2293,Level 4 Reading: Freedom's Story 3,en-US,2,25,47,"Academic-437,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_1-2263,Earn-995,English_Language_Arts-140,GED-77,GED_prep-3595,Language_Arts-143,Learn-524,Level_Advanced-2260,Level_Literacy_4-2248,Picture_Media-2188,Reading-692,Reading_Practice-2422,Reading_Writing-2404,Text_Item-2161,Time_Completion_Medium-2314"
2776,Peace Education Program,en-US,12,87,229,Peace-1538
3945,LCF - Safety and Emergency Procedures,en-US,2,2,4,"Information-2071,LANSING_KDOC_ONLY-3564,Resources-2437,Restricted_Visibility-2077"
1536,DuPage,en-US,7,10,30,"Earn-995,Learn-524"
4447,Dear Georgina: Learning Resources,en-US,1,1,2,"COURSE-37,Earn-995,Information-2071,Learn-524,Life-872,Personal_Growth-2593,Reentry_Community-2155,for_review-3578,new_content-1913"
743,Women's Health,en-US,4,25,72,"Birth-2902,Children-563,Content_Reference-2233,Course_Length_1-2263,Earn-995,Health-149,Health_Recovery-2149,Learn-524,Life-872,Menopause-3154,Menstruation-3229,PDF_Reading-2167,Physical_Health-2458,Picture_Media-2188,Pregnancy-2764,Reference-593,Text_Item-2161,Time_Completion_Low-2311,Video_Item-2185,Wellness-2464,Women-2977,Women's_Health-1907"
4078,EDCF - Reception and Orientation ,en-US,2,2,8,"EL_DORADO_KDOC_ONLY-3561,Information-2071,Resources-2437,Restricted_Visibility-2077"
4172,VMU Administration - Call Control and Inmate Management,en-US,8,8,24,Restricted_Visibility-2077
3172,Edovo Help Center Survey,en-US,1,1,4,"COURSE-37,Restricted_Visibility-2077,SURVEY-40,State_Specific_Course-1525"
871,Customer Service Basics ,en-US,15,29,109,"COURSE-37,Communication-2773,Content_Reference-2233,Course_Length_2-2266,Customer_Service-2695,Earn-995,Job_Skills-734,Jobs-1127,Jobs_Finance-635,Learn-524,Professional-2812,Reentry_Community-2155,Reference-593,Text_Item-2161,Time_Completion_Medium-2314"
3950,WWRF - Medical and Healthcare Services,en-US,2,2,4,"Information-2071,Resources-2437,Restricted_Visibility-2077,WWRF_KDOC_ONLY-3569"
1505,Michael Santos: Earning Freedom Mastermind Course,en-US,1,1,2,"Earn-995,Learn-524"
3979,NCF - Sanitation and Hygiene,en-US,6,6,12,"Information-2071,NORTON_KDOC_ONLY-3567,Resources-2437,Restricted_Visibility-2077"
4345," Lumen Gentium: Mary’s Role in the Mystical Christ, Lesson 2",en-US,6,14,53,"CDU-3575,Earn-995,Learn-524,Religion-1040,Religion_Spirituality-449,Religious_Study-2596,Spirituality-971"
4161,LCF - Offender Rules and Discipline (z),en-US,3,4,7,"Information-2071,LANSING_KDOC_ONLY-3564,Resources-2437,Restricted_Visibility-2077"
3817,Opioid Overdose: Learn the warning signs of opioid overdose.,en-US,1,1,2,"COURSE-37,Earn-995,Handouts-1226,Health-149,Health_Recovery-2149,Learn-524,Manual-1286,Manuals-101,PDF-55,Recovery-770,Restricted_Visibility-2077"
3529,"Optional reference reading material for Ten Commandments, Part I, Lesson 3",en-US,1,1,2,"Bible-1304,COURSE-37,Catholic-1355,Christian-1301,Christianity-503,Content_Reference-2233,Earn-995,Gospel-2020,Gospels-2722,Learn-524,Life-872,Religion-1040,Religion_Spirituality-449,Religious-470,Religious_Study-2596,Spiritual-2158,Spirituality-971"
3625,DUPLICATE OF Visibility Test - September 2018,en-US,1,1,2,"Edovo_Test_Course-1528,Restricted_Visibility-2077"
2143,Basic Language with Transparent,en-US,1,1,1,"Academic-437,Earn-995,Learn-524"
4480,Civic Engagement Survey - September 2020,en-US,1,5,33,"Information-2071,Restricted_Visibility-2077,SURVEY-40,new_content-1913"
4471,September CLI Bible Quiz,en-US,1,11,11,"CLI-3647,COURSE-37,Earn-995,Information-2071,Religion_Spirituality-449,Religious-470,Religious_Study-2596,Spirituality-971,for_review-3578,new_content-1913"
4393,Probation & Parole Supervision Procedures Index,en-US,1,1,2,"Information-2071,MSP_MT_DOC_only-3559,Resources-2437,Restricted_Visibility-2077"
3268,Optional Reading: Antiquities of the Jews - Book II ,en-US,1,1,3,"Bible-1304,CDU-3575,COURSE-37,Catholic-1355,Christian-1301,Christianity-503,Content_Reference-2233,Course_Length_1-2263,Earn-995,Gospel-2020,Jews-2746,Judaism-896,Learn-524,Life-872,Picture_Media-2188,Religion-1040,Religion_Spirituality-449,Religious-470,Spiritual-2158,Spirituality-971,Time_Completion_Medium-2314"
1841,Level 3 Reading Practice - Les Paul: The Search for the New Sound,en-US,1,8,42,"Academic-437,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_1-2263,Earn-995,English_Language_Arts-140,GED-77,GED_prep-3595,Intermediate-1199,Language_Arts-143,Learn-524,Level_Literacy_3-2245,PDF_Reading-2167,Picture_Media-2188,Reading-692,Reading_Practice-2422,Reading_Writing-2404,Text_Item-2161,Time_Completion_Medium-2314"
1103,Illegal to Legal: Business Success for the (Formerly) Incarcerated,en-US,9,54,229,"COURSE-37,Career_Exploration-413,Earn-995,Entrepreneurship-440,Incarceration-869,Inspiration-176,Interview-908,Interviews-584,Jail-2656,Job_Interview-644,Jobs-1127,Jobs_Finance-635,Learn-524,Motivation-752,Prison-1343,Rates_and_Ratios-800,Reference-593,Resume_CV-2428,demo_content-3573,pelshaw_group-3630"
1611,Health Care for Veterans,en-US,5,14,75,"Care-2815,Demographic_Veterans-2278,Doctor-2728,Earn-995,Health-149,Health_Information-2467,Health_Insurance-2725,Health_Recovery-2149,Healthcare-1397,Learn-524,Life-872,Reference-593,Treatment-2959,Veterans-311,demo_content-3573"
825,Jewish Learning: FAQs About Judaism ,en-US,23,32,94,"COURSE-37,Content_Reference-2233,Course_Length_3-2269,Earn-995,Learn-524,Level_Advanced-2260,Life-872,Reference-593,Religious_Study-2596,Spiritual-2158,Spirituality-971,Text_Item-2161,Time_Completion_High-2317,Video_Item-2185,Video_Lecture-2173"
2375,Offender Corrections 1,en-US,9,590,1566,State_Specific_Course-1525
1373,Practica de Leer - En el bosque,en-US,13,63,89,"Academic-437,Adult_Basic_Education-1025,Assessment_Mult_Choice-2203,COURSE-37,Content_Performance-2230,Course_Length_2-2266,Earn-995,English_Language_Arts-140,GED-77,GED_prep-3595,Language_Arts-143,Learn-524,Level_Intermediate-2257,Level_Literacy_2-2242,PDF_Reading-2167,Reading-692,Reading_Practice-2422,Reading_Writing-2404,Text_Item-2161,Time_Completion_Medium-2314"
3845,KJCC - Offender Rules and Discipline,en-US,5,5,10,"Information-2071,KJCC_KDOC_ONLY-3547,Resources-2437,Restricted_Visibility-2077"
4339,"Jesus' Journey to Jerusalem, Lesson 3",en-US,11,43,145,"CDU-3575,Earn-995,Learn-524,Religion-1040,Religion_Spirituality-449,Religious_Study-2596,Spirituality-971"
1453,Michael G. Santos: Straight-A Guide,en-US,10,49,151,"Anger_Management-2629,Attitude-2893,Earn-995,Goals-2839,Learn-524,Life-872,Personal_Development-1933,Personal_Growth-2593,Reentry-116,Reentry_Community-2155,Reference-593,Storytelling-878,demo_content-3573,no_edovogo-1930"
3406,"Lost and Found Written by, Anne Schraff",en-US,10,20,100,"Arts_Culture-2152,Audio_Book-2191,COURSE-37,Earn-995,Ears-1625,English_Language_Arts-140,Language_Arts-143,Learn-524,Listen-68,Literature-137"
949,Eric the Car Guy - Vibrations ,en-US,4,15,53,"COURSE-37,Cars-2716,Content_Reference-2233,Course_Length_1-2263,Earn-995,Job_Skills-734,Jobs-1127,Jobs_Finance-635,Learn-524,Level_Beginner-2254,Mechanic-2797,Picture_Media-2188,Reentry_Community-2155,Reference-593,Text_Item-2161,Time_Completion_Low-2311,Video_Item-2185,Workplace_Skills-2431"
4354,"Catechetical Lessons and Presentations, Lesson 3",en-US,7,34,109,"CDU-3575,Earn-995,Learn-524,Religion-1040,Religion_Spirituality-449,Religious_Study-2596,Spirituality-971"
4423,Voting While Incarcerated - MCC,en-US,1,5,10,"Information-2071,MAINE_DOC_ONLY-3577,ME_DOC_MCC_ONLY-3618,Resources-2437,Restricted_Visibility-2077"
3619,Life in Christ - Lesson One,en-US,8,23,84,"CDU-3575,COURSE-37,Catholic-1355,Christian-1301,Christianity-503,Earn-995,Learn-524,Life-872,Religion-1040,Religion_Spirituality-449,Religious-470,Religious_Study-2596,Spiritual-2158,Spirituality-971"
4395,Chapter 1 Section 2: Fiscal Management - MT DOC Policy & Procedure Continued,en-US,5,5,10,"Dawson_County_Only-3626,Information-2071,MSP_MT_DOC_only-3559,Resources-2437,Restricted_Visibility-2077"
3322,Cognitive Awareness - Short,en-US,5,140,318,"Academic-437,Anger_Management-2629,Assessment_Essay-2200,Assessment_Mult_Choice-2203,Assessment_Reflection-2194,Assessment_Short_Answer-2197,Attitude-2893,Audio_Exercise-2179,COURSE-37,Content_Performance-2230,Coping-2632,Earn-995,Learn-524,Life-872,Making_Changes-731,Motivation-752,Personal_Development-1933,Personal_Growth-2593,Picture_Media-2188,Reentry_Community-2155,Text_Item-2161,Time_Completion_Medium-2314,Video_Item-2185"
4006,SCF - Offender Rights,en-US,2,2,6,"Information-2071,Resources-2437,Restricted_Visibility-2077,STOCKTON_KDOC_ONLY-3566"
4005,SCF - Medical Healthcare Services,en-US,4,4,14,"Information-2071,Resources-2437,Restricted_Visibility-2077,STOCKTON_KDOC_ONLY-3566"
3568,The Reentry Times Educational Program,en-US,2,5,7,"COURSE-37,Earn-995,Information-2071,Learn-524,Life-872,Making_Changes-731,Military-305,Personal_Development-1933,Personal_Growth-2593,Reentry-116,Veterans-311"
4275,Chap 100 - 230 P&P for Probation & Parole Division,en-US,6,9,18,"Dawson_County_Only-3626,Information-2071,MSP_MT_DOC_only-3559,MWP_MT_DOC_only-3560,PINEHILLS_MT_DOC_ONLY-3587,Resources-2437,Restricted_Visibility-2077,Riverside_MT_DOC_only-3558"
3970,NCF - Human Resources,en-US,3,3,6,"Information-2071,NORTON_KDOC_ONLY-3567,Resources-2437,Restricted_Visibility-2077"
