id,user_id,facility_id,created_at,updated_at
156887,2326,406,2020-05-18 09:33:10.647,2020-05-18 09:33:10.647
156917,368,538,2020-05-18 09:33:52.069,2020-05-18 09:33:52.069
156947,368,493,2020-05-18 09:33:52.121,2020-05-18 09:33:52.121
156977,3497,716,2020-05-18 09:34:22.378,2020-05-18 09:34:22.378
157007,4335,723,2020-05-18 09:34:59.738,2020-05-18 09:34:59.738
157974,4672,24,2020-05-19 12:08:21.081,2020-05-19 12:08:21.081
158313,3468,221,2020-05-22 09:56:19.218,2020-05-22 09:56:19.218
160379,4719,727,2020-06-04 10:09:09.254,2020-06-04 10:09:09.254
161342,1519,382,2020-06-08 14:23:22.415,2020-06-08 14:23:22.415
161372,1519,370,2020-06-08 14:23:22.467,2020-06-08 14:23:22.467
161402,1519,721,2020-06-08 14:23:22.52,2020-06-08 14:23:22.52
161432,1519,722,2020-06-08 14:23:22.574,2020-06-08 14:23:22.574
161462,1519,631,2020-06-08 14:23:22.628,2020-06-08 14:23:22.628
161657,4737,289,2020-06-09 02:21:46.096,2020-06-09 02:21:46.096
161692,3878,454,2020-06-10 09:09:45.073,2020-06-10 09:09:45.073
161734,1954,11,2020-06-11 10:06:50.254,2020-06-11 10:06:50.254
162493,2431,96,2020-06-25 08:46:34.842,2020-06-25 08:46:34.842
162523,3355,529,2020-06-30 09:51:33.209,2020-06-30 09:51:33.209
162553,3355,7,2020-06-30 09:51:33.227,2020-06-30 09:51:33.227
162583,3355,613,2020-06-30 09:51:33.246,2020-06-30 09:51:33.246
162613,3355,709,2020-06-30 09:51:33.264,2020-06-30 09:51:33.264
162643,3355,730,2020-06-30 09:51:33.284,2020-06-30 09:51:33.284
162673,3355,11,2020-06-30 09:51:33.302,2020-06-30 09:51:33.302
163794,99,262,2020-07-01 15:08:12.947,2020-07-01 15:08:12.947
163824,99,725,2020-07-01 15:08:12.998,2020-07-01 15:08:12.998
163854,99,698,2020-07-01 15:08:13.049,2020-07-01 15:08:13.049
163884,99,716,2020-07-01 15:08:13.101,2020-07-01 15:08:13.101
163914,99,17,2020-07-01 15:08:13.154,2020-07-01 15:08:13.154
163944,99,221,2020-07-01 15:08:13.206,2020-07-01 15:08:13.206
164457,781,295,2020-07-14 09:18:40.12,2020-07-14 09:18:40.12
164487,781,21,2020-07-14 09:18:40.221,2020-07-14 09:18:40.221
164517,781,322,2020-07-14 09:18:40.283,2020-07-14 09:18:40.283
164547,781,141,2020-07-14 09:18:40.358,2020-07-14 09:18:40.358
165353,4850,731,2020-07-20 13:01:16.507,2020-07-20 13:01:16.507
165384,2697,280,2020-07-20 15:42:11.532,2020-07-20 15:42:11.532
165414,2697,580,2020-07-20 15:42:11.587,2020-07-20 15:42:11.587
165444,2697,248,2020-07-20 15:42:11.641,2020-07-20 15:42:11.641
165474,2697,493,2020-07-20 15:42:11.694,2020-07-20 15:42:11.694
165504,2697,310,2020-07-20 15:42:11.748,2020-07-20 15:42:11.748
165534,4565,701,2020-07-21 12:29:39.477,2020-07-21 12:29:39.477
165564,4565,683,2020-07-21 12:29:39.531,2020-07-21 12:29:39.531
165594,4565,21,2020-07-21 12:29:39.585,2020-07-21 12:29:39.585
165624,4565,547,2020-07-21 12:29:39.642,2020-07-21 12:29:39.642
165654,4565,700,2020-07-21 12:29:39.698,2020-07-21 12:29:39.698
165845,148,298,2020-07-24 09:22:47.425,2020-07-24 09:22:47.425
165875,148,580,2020-07-24 09:22:47.476,2020-07-24 09:22:47.476
165905,148,718,2020-07-24 09:22:47.526,2020-07-24 09:22:47.526
165935,148,466,2020-07-24 09:22:47.576,2020-07-24 09:22:47.576
165965,148,717,2020-07-24 09:22:47.626,2020-07-24 09:22:47.626
165977,148,117,2020-07-24 09:22:47.646,2020-07-24 09:22:47.646
166007,1912,520,2020-07-24 10:16:20.997,2020-07-24 10:16:20.997
166037,1912,684,2020-07-24 10:16:21.048,2020-07-24 10:16:21.048
166067,45,538,2020-07-24 10:16:48.694,2020-07-24 10:16:48.694
166097,45,196,2020-07-24 10:16:48.752,2020-07-24 10:16:48.752
166127,45,160,2020-07-24 10:16:48.806,2020-07-24 10:16:48.806
166157,45,466,2020-07-24 10:16:48.862,2020-07-24 10:16:48.862
166187,45,726,2020-07-24 10:16:48.916,2020-07-24 10:16:48.916
996,196,35,2016-05-17 14:14:23,2016-05-17 14:14:23
5501,362,78,2016-09-08 08:51:32,2016-09-08 08:51:32
12688,562,117,2017-01-10 13:58:36,2017-01-10 13:58:36
22003,105,7,2017-07-06 13:44:52.068,2017-07-06 13:44:52.068
26477,977,217,2017-08-24 14:50:35.346,2017-08-24 14:50:35.346
30703,1093,130,2017-10-17 16:44:16.154,2017-10-17 16:44:16.154
31351,1108,83,2017-10-20 10:38:02.857,2017-10-20 10:38:02.857
31441,1108,221,2017-10-20 10:38:02.902,2017-10-20 10:38:02.902
35206,1162,304,2017-11-20 08:48:55.729,2017-11-20 08:48:55.729
39640,1297,358,2018-01-24 12:39:35.592,2018-01-24 12:39:35.592
42865,965,268,2018-02-19 11:18:26.129,2018-02-19 11:18:26.129
42955,965,5,2018-02-19 11:18:26.161,2018-02-19 11:18:26.161
43045,965,316,2018-02-19 11:18:26.194,2018-02-19 11:18:26.194
50221,1462,412,2018-03-30 11:17:10.862,2018-03-30 11:17:10.862
56773,1540,478,2018-05-01 10:52:20.791,2018-05-01 10:52:20.791
57826,14,42,2018-05-04 14:47:46.76,2018-05-04 14:47:46.76
57916,14,199,2018-05-04 14:47:46.787,2018-05-04 14:47:46.787
58006,14,190,2018-05-04 14:47:46.813,2018-05-04 14:47:46.813
64567,125,126,2018-06-11 10:53:22.248,2018-06-11 10:53:22.248
64657,125,145,2018-06-11 10:53:22.268,2018-06-11 10:53:22.268
64756,1918,505,2018-06-11 12:22:11.919,2018-06-11 12:22:11.919
64846,1918,7,2018-06-11 12:22:11.945,2018-06-11 12:22:11.945
64936,1918,208,2018-06-11 12:22:11.971,2018-06-11 12:22:11.971
65026,1918,178,2018-06-11 12:22:11.992,2018-06-11 12:22:11.992
67597,1996,439,2018-07-02 08:00:46.119,2018-07-02 08:00:46.119
67930,2092,439,2018-07-16 07:42:05.404,2018-07-16 07:42:05.404
68662,15,21,2018-07-20 10:48:08.171,2018-07-20 10:48:08.171
68752,32,42,2018-07-20 10:48:40.787,2018-07-20 10:48:40.787
68842,37,138,2018-07-20 10:48:59.30,2018-07-20 10:48:59.30
68932,37,133,2018-07-20 10:48:59.323,2018-07-20 10:48:59.323
69022,111,7,2018-07-20 10:51:39.581,2018-07-20 10:51:39.581
69436,1843,433,2018-07-23 15:39:11.663,2018-07-23 15:39:11.663
72487,2221,439,2018-08-15 13:58:30.746,2018-08-15 13:58:30.746
75106,256,15,2018-08-27 20:58:10.599,2018-08-27 20:58:10.599
75196,288,199,2018-08-27 20:58:30.004,2018-08-27 20:58:30.004
75532,401,7,2018-08-27 20:59:11.61,2018-08-27 20:59:11.61
75622,817,57,2018-08-27 20:59:55.084,2018-08-27 20:59:55.084
75712,333,141,2018-08-27 21:00:37.87,2018-08-27 21:00:37.87
75802,204,19,2018-08-27 21:05:13.484,2018-08-27 21:05:13.484
75892,268,38,2018-08-27 21:05:32.126,2018-08-27 21:05:32.126
75982,145,7,2018-08-27 21:06:44,2018-08-27 21:06:44
77728,2251,24,2018-09-10 08:26:51.967,2018-09-10 08:26:51.967
78271,71,86,2018-09-10 13:51:59.654,2018-09-10 13:51:59.654
84280,2458,439,2018-10-22 09:02:43.886,2018-10-22 09:02:43.886
91681,2590,586,2018-11-14 21:04:17.316,2018-11-14 21:04:17.316
94468,2636,637,2018-12-04 16:07:46.731,2018-12-04 16:07:46.731
94499,2667,637,2018-12-04 16:07:46.935,2018-12-04 16:07:46.935
95491,2700,637,2018-12-12 10:38:35.134,2018-12-12 10:38:35.134
95674,23,113,2018-12-13 15:44:12.224,2018-12-13 15:44:12.224
95704,23,26,2018-12-13 15:44:12.273,2018-12-13 15:44:12.273
95766,53,227,2018-12-13 15:51:16.342,2018-12-13 15:51:16.342
95796,53,199,2018-12-13 15:51:16.393,2018-12-13 15:51:16.393
95826,53,173,2018-12-13 15:51:16.446,2018-12-13 15:51:16.446
96100,968,19,2018-12-13 16:09:44.426,2018-12-13 16:09:44.426
96130,968,133,2018-12-13 16:09:44.473,2018-12-13 16:09:44.473
96262,2621,643,2018-12-13 16:13:28.158,2018-12-13 16:13:28.158
97667,764,11,2018-12-21 13:39:55.381,2018-12-21 13:39:55.381
97697,764,556,2018-12-21 13:39:55.431,2018-12-21 13:39:55.431
97727,764,652,2018-12-21 13:39:55.48,2018-12-21 13:39:55.48
97757,764,199,2018-12-21 13:39:55.53,2018-12-21 13:39:55.53
97787,764,15,2018-12-21 13:39:55.578,2018-12-21 13:39:55.578
98044,33,295,2018-12-26 16:38:22.964,2018-12-26 16:38:22.964
98074,33,208,2018-12-26 16:38:23.013,2018-12-26 16:38:23.013
98104,33,364,2018-12-26 16:38:23.06,2018-12-26 16:38:23.06
98506,291,637,2019-01-07 13:24:18.736,2019-01-07 13:24:18.736
98536,291,152,2019-01-07 13:24:18.784,2019-01-07 13:24:18.784
99930,2762,268,2019-01-14 17:20:33.176,2019-01-14 17:20:33.176
99960,2762,7,2019-01-14 17:20:33.229,2019-01-14 17:20:33.229
99990,2762,113,2019-01-14 17:20:33.277,2019-01-14 17:20:33.277
100020,2762,340,2019-01-14 17:20:33.326,2019-01-14 17:20:33.326
100050,2762,117,2019-01-14 17:20:33.377,2019-01-14 17:20:33.377
100223,2777,352,2019-01-15 08:29:43.093,2019-01-15 08:29:43.093
100253,2777,13,2019-01-15 08:29:43.143,2019-01-15 08:29:43.143
100283,2777,217,2019-01-15 08:29:43.192,2019-01-15 08:29:43.192
100313,2777,400,2019-01-15 08:29:43.241,2019-01-15 08:29:43.241
100343,2777,26,2019-01-15 08:29:43.29,2019-01-15 08:29:43.29
100492,2598,382,2019-01-15 08:37:23.682,2019-01-15 08:37:23.682
100522,2598,622,2019-01-15 08:37:23.73,2019-01-15 08:37:23.73
100552,2598,445,2019-01-15 08:37:23.778,2019-01-15 08:37:23.778
100582,2598,625,2019-01-15 08:37:23.832,2019-01-15 08:37:23.832
100612,2598,108,2019-01-15 08:37:23.887,2019-01-15 08:37:23.887
100795,2356,42,2019-01-15 08:38:53.645,2019-01-15 08:38:53.645
100825,2356,325,2019-01-15 08:38:53.693,2019-01-15 08:38:53.693
100855,2356,490,2019-01-15 08:38:53.74,2019-01-15 08:38:53.74
101275,2816,655,2019-01-15 16:56:35.907,2019-01-15 16:56:35.907
101310,2851,652,2019-01-15 16:56:36.174,2019-01-15 16:56:36.174
101341,2882,613,2019-01-15 16:56:36.408,2019-01-15 16:56:36.408
101372,2913,667,2019-01-15 16:56:36.648,2019-01-15 16:56:36.648
101412,2953,661,2019-01-15 16:56:36.954,2019-01-15 16:56:36.954
101490,3031,667,2019-01-15 17:03:33.602,2019-01-15 17:03:33.602
101531,3072,649,2019-01-15 17:05:27.886,2019-01-15 17:05:27.886
102536,3012,652,2019-01-17 14:31:48.794,2019-01-17 14:31:48.794
103383,3111,664,2019-01-23 16:58:12.492,2019-01-23 16:58:12.492
103879,2763,682,2019-01-29 17:14:08.715,2019-01-29 17:14:08.715
104135,3208,646,2019-02-04 18:30:47.395,2019-02-04 18:30:47.395
104197,3227,643,2019-02-07 18:39:29.968,2019-02-07 18:39:29.968
104230,2754,673,2019-02-11 09:37:19.337,2019-02-11 09:37:19.337
104575,3288,664,2019-02-19 15:03:48.604,2019-02-19 15:03:48.604
104839,3086,607,2019-02-26 15:11:39.478,2019-02-26 15:11:39.478
105172,3356,664,2019-03-12 12:04:04.719,2019-03-12 12:04:04.719
106107,3361,529,2019-03-13 15:10:01.573,2019-03-13 15:10:01.573
106137,3361,35,2019-03-13 15:10:01.653,2019-03-13 15:10:01.653
106167,3361,679,2019-03-13 15:10:01.731,2019-03-13 15:10:01.731
106197,3361,152,2019-03-13 15:10:01.812,2019-03-13 15:10:01.812
106655,3382,625,2019-03-23 13:28:42.514,2019-03-23 13:28:42.514
106693,3405,352,2019-03-29 08:50:47.651,2019-03-29 08:50:47.651
108183,3457,69,2019-04-22 10:47:30.614,2019-04-22 10:47:30.614
108551,463,11,2019-04-24 15:06:14.982,2019-04-24 15:06:14.982
108581,463,83,2019-04-24 15:06:15.039,2019-04-24 15:06:15.039
108611,463,607,2019-04-24 15:06:15.097,2019-04-24 15:06:15.097
108641,463,463,2019-04-24 15:06:15.151,2019-04-24 15:06:15.151
108671,463,415,2019-04-24 15:06:15.207,2019-04-24 15:06:15.207
109152,2464,382,2019-05-01 17:37:14.522,2019-05-01 17:37:14.522
109182,2464,622,2019-05-01 17:37:14.572,2019-05-01 17:37:14.572
109212,2464,445,2019-05-01 17:37:14.621,2019-05-01 17:37:14.621
109242,2464,541,2019-05-01 17:37:14.695,2019-05-01 17:37:14.695
109272,2610,505,2019-05-01 17:37:40.325,2019-05-01 17:37:40.325
109302,2610,568,2019-05-01 17:37:40.373,2019-05-01 17:37:40.373
109332,2610,661,2019-05-01 17:37:40.422,2019-05-01 17:37:40.422
109362,2610,5,2019-05-01 17:37:40.47,2019-05-01 17:37:40.47
109392,2610,117,2019-05-01 17:37:40.518,2019-05-01 17:37:40.518
110216,3487,673,2019-05-09 11:45:41.785,2019-05-09 11:45:41.785
111269,2789,508,2019-05-23 13:16:03.483,2019-05-23 13:16:03.483
111299,2789,99,2019-05-23 13:16:03.56,2019-05-23 13:16:03.56
111329,2789,160,2019-05-23 13:16:03.612,2019-05-23 13:16:03.612
111359,2789,388,2019-05-23 13:16:03.662,2019-05-23 13:16:03.662
111389,3519,352,2019-05-23 15:07:32.417,2019-05-23 15:07:32.417
112328,3572,46,2019-06-13 06:57:47.562,2019-06-13 06:57:47.562
114602,814,7,2019-07-07 18:34:46.015,2019-07-07 18:34:46.015
114632,814,163,2019-07-07 18:34:46.064,2019-07-07 18:34:46.064
115283,1507,33,2019-07-16 12:02:53.689,2019-07-16 12:02:53.689
115313,3619,696,2019-07-18 09:31:51.38,2019-07-18 09:31:51.38
116784,3085,664,2019-08-01 18:26:36.664,2019-08-01 18:26:36.664
116826,3570,643,2019-08-02 11:56:42.574,2019-08-02 11:56:42.574
116856,3214,637,2019-08-02 16:48:23.25,2019-08-02 16:48:23.25
116899,3302,643,2019-08-02 16:50:56.826,2019-08-02 16:50:56.826
116929,3448,607,2019-08-02 17:27:53.827,2019-08-02 17:27:53.827
116959,2769,649,2019-08-02 17:33:23.23,2019-08-02 17:33:23.23
116989,3568,655,2019-08-02 17:56:54.701,2019-08-02 17:56:54.701
117039,2802,607,2019-08-02 17:58:26.039,2019-08-02 17:58:26.039
117069,3435,664,2019-08-02 18:00:32.055,2019-08-02 18:00:32.055
118609,2799,496,2019-08-15 09:43:28.391,2019-08-15 09:43:28.391
118639,2799,699,2019-08-15 09:43:28.439,2019-08-15 09:43:28.439
118669,2799,688,2019-08-15 09:43:28.487,2019-08-15 09:43:28.487
118699,2799,205,2019-08-15 09:43:28.535,2019-08-15 09:43:28.535
118729,2799,490,2019-08-15 09:43:28.583,2019-08-15 09:43:28.583
118759,2799,52,2019-08-15 09:43:28.63,2019-08-15 09:43:28.63
118795,1531,280,2019-08-16 13:16:08.711,2019-08-16 13:16:08.711
118825,1531,227,2019-08-16 13:16:08.764,2019-08-16 13:16:08.764
118855,1531,664,2019-08-16 13:16:08.815,2019-08-16 13:16:08.815
118885,1531,239,2019-08-16 13:16:08.867,2019-08-16 13:16:08.867
118915,1531,163,2019-08-16 13:16:08.919,2019-08-16 13:16:08.919
118948,49,126,2019-08-19 17:29:39.899,2019-08-19 17:29:39.899
118978,49,156,2019-08-19 17:29:39.949,2019-08-19 17:29:39.949
119008,2566,35,2019-08-20 10:57:28.046,2019-08-20 10:57:28.046
119686,3710,682,2019-08-23 12:18:27.234,2019-08-23 12:18:27.234
120732,3425,511,2019-09-11 11:31:11.959,2019-09-11 11:31:11.959
120762,3425,439,2019-09-11 11:31:12.009,2019-09-11 11:31:12.009
120792,3425,649,2019-09-11 11:31:12.057,2019-09-11 11:31:12.057
120822,3425,697,2019-09-11 11:31:12.106,2019-09-11 11:31:12.106
120852,3425,40,2019-09-11 11:31:12.155,2019-09-11 11:31:12.155
122794,3809,667,2019-09-19 17:03:00.041,2019-09-19 17:03:00.041
123224,3816,694,2019-09-20 18:14:06.949,2019-09-20 18:14:06.949
123255,3759,652,2019-09-23 11:56:52.40,2019-09-23 11:56:52.40
123287,3548,703,2019-09-23 17:27:03.668,2019-09-23 17:27:03.668
125415,3636,138,2019-10-01 09:26:53.936,2019-10-01 09:26:53.936
125543,1384,550,2019-10-01 09:28:28.341,2019-10-01 09:28:28.341
125639,1081,138,2019-10-01 09:29:55.371,2019-10-01 09:29:55.371
125669,902,493,2019-10-01 09:30:30.368,2019-10-01 09:30:30.368
125748,566,580,2019-10-01 09:31:32.281,2019-10-01 09:31:32.281
126678,3975,69,2019-10-11 14:28:22.381,2019-10-11 14:28:22.381
127180,4030,580,2019-10-17 12:30:26.896,2019-10-17 12:30:26.896
127210,4031,649,2019-10-17 13:57:38.463,2019-10-17 13:57:38.463
127654,2467,523,2019-10-23 16:46:32.458,2019-10-23 16:46:32.458
127684,2467,69,2019-10-23 16:46:32.509,2019-10-23 16:46:32.509
127714,2467,145,2019-10-23 16:46:32.561,2019-10-23 16:46:32.561
127744,2467,574,2019-10-23 16:46:32.614,2019-10-23 16:46:32.614
128816,572,496,2019-11-14 15:33:11.049,2019-11-14 15:33:11.049
129646,3479,286,2019-11-18 18:12:37.415,2019-11-18 18:12:37.415
129676,3479,33,2019-11-18 18:12:37.467,2019-11-18 18:12:37.467
129706,3479,710,2019-11-18 18:12:37.519,2019-11-18 18:12:37.519
129736,3479,708,2019-11-18 18:12:37.57,2019-11-18 18:12:37.57
129766,3479,625,2019-11-18 18:12:37.621,2019-11-18 18:12:37.621
129796,3479,40,2019-11-18 18:12:37.672,2019-11-18 18:12:37.672
130838,3671,289,2019-11-22 09:58:19.833,2019-11-22 09:58:19.833
130868,3671,227,2019-11-22 09:58:19.886,2019-11-22 09:58:19.886
130898,3671,325,2019-11-22 09:58:19.937,2019-11-22 09:58:19.937
130928,3671,178,2019-11-22 09:58:19.987,2019-11-22 09:58:19.987
132297,2778,7,2019-12-06 16:04:06.084,2019-12-06 16:04:06.084
132327,887,592,2019-12-06 16:04:38.721,2019-12-06 16:04:38.721
132357,887,604,2019-12-06 16:04:38.775,2019-12-06 16:04:38.775
132387,887,86,2019-12-06 16:04:38.828,2019-12-06 16:04:38.828
132417,887,141,2019-12-06 16:04:38.88,2019-12-06 16:04:38.88
132447,3586,541,2019-12-06 16:05:02.586,2019-12-06 16:05:02.586
132706,227,706,2019-12-09 15:07:33.993,2019-12-09 15:07:33.993
132845,3047,661,2019-12-10 15:17:22.743,2019-12-10 15:17:22.743
132901,2616,682,2019-12-16 11:14:52.276,2019-12-16 11:14:52.276
132931,3663,682,2019-12-16 11:21:49.167,2019-12-16 11:21:49.167
133260,4173,706,2019-12-20 12:00:06.271,2019-12-20 12:00:06.271
134523,1360,505,2020-01-15 11:04:12.398,2020-01-15 11:04:12.398
134553,1360,96,2020-01-15 11:04:12.447,2020-01-15 11:04:12.447
134583,1360,688,2020-01-15 11:04:12.497,2020-01-15 11:04:12.497
134613,1360,205,2020-01-15 11:04:12.546,2020-01-15 11:04:12.546
134643,1360,178,2020-01-15 11:04:12.596,2020-01-15 11:04:12.596
135815,4271,712,2020-01-16 14:39:26.822,2020-01-16 14:39:26.822
135845,4301,712,2020-01-16 14:39:27.096,2020-01-16 14:39:27.096
137989,3441,286,2020-01-30 11:10:16.976,2020-01-30 11:10:16.976
138019,3441,556,2020-01-30 11:10:17.026,2020-01-30 11:10:17.026
138049,3441,607,2020-01-30 11:10:17.076,2020-01-30 11:10:17.076
138079,3441,156,2020-01-30 11:10:17.126,2020-01-30 11:10:17.126
138109,3441,720,2020-01-30 11:10:17.178,2020-01-30 11:10:17.178
138724,4045,277,2020-02-03 11:50:49.622,2020-02-03 11:50:49.622
138754,4045,562,2020-02-03 11:50:49.672,2020-02-03 11:50:49.672
138784,4045,646,2020-02-03 11:50:49.723,2020-02-03 11:50:49.723
138814,4045,460,2020-02-03 11:50:49.775,2020-02-03 11:50:49.775
138844,4045,705,2020-02-03 11:50:49.825,2020-02-03 11:50:49.825
140085,1390,15,2020-02-12 09:16:06.946,2020-02-12 09:16:06.946
140115,2470,696,2020-02-12 11:38:05.127,2020-02-12 11:38:05.127
140145,2470,9,2020-02-12 11:38:05.176,2020-02-12 11:38:05.176
140175,2470,673,2020-02-12 11:38:05.224,2020-02-12 11:38:05.224
140205,2470,625,2020-02-12 11:38:05.279,2020-02-12 11:38:05.279
140235,4386,701,2020-02-13 10:43:15.897,2020-02-13 10:43:15.897
140590,2344,274,2020-02-17 13:20:18.01,2020-02-17 13:20:18.01
140620,2344,7,2020-02-17 13:20:18.115,2020-02-17 13:20:18.115
140650,2344,72,2020-02-17 13:20:18.206,2020-02-17 13:20:18.206
140680,2344,493,2020-02-17 13:20:18.30,2020-02-17 13:20:18.30
141120,39,277,2020-02-18 12:19:11.148,2020-02-18 12:19:11.148
141150,39,99,2020-02-18 12:19:11.24,2020-02-18 12:19:11.24
141180,39,248,2020-02-18 12:19:11.364,2020-02-18 12:19:11.364
141210,39,685,2020-02-18 12:19:11.477,2020-02-18 12:19:11.477
141575,4406,720,2020-02-19 15:06:27.906,2020-02-19 15:06:27.906
142195,941,538,2020-02-24 16:12:44.63,2020-02-24 16:12:44.63
142225,941,196,2020-02-24 16:12:44.678,2020-02-24 16:12:44.678
142255,941,72,2020-02-24 16:12:44.727,2020-02-24 16:12:44.727
142285,941,242,2020-02-24 16:12:44.776,2020-02-24 16:12:44.776
142315,941,631,2020-02-24 16:12:44.825,2020-02-24 16:12:44.825
142345,941,472,2020-02-24 16:12:44.875,2020-02-24 16:12:44.875
142564,2473,514,2020-02-25 17:33:09.503,2020-02-25 17:33:09.503
142594,2473,394,2020-02-25 17:33:09.552,2020-02-25 17:33:09.552
142624,2473,113,2020-02-25 17:33:09.601,2020-02-25 17:33:09.601
142654,2473,493,2020-02-25 17:33:09.651,2020-02-25 17:33:09.651
142684,2473,54,2020-02-25 17:33:09.701,2020-02-25 17:33:09.701
144174,4450,268,2020-03-05 15:03:31.485,2020-03-05 15:03:31.485
145318,4401,325,2020-03-11 15:27:30.482,2020-03-11 15:27:30.482
145598,1084,690,2020-03-11 15:30:13.532,2020-03-11 15:30:13.532
145772,995,248,2020-03-12 17:53:11.632,2020-03-12 17:53:11.632
145802,995,54,2020-03-12 17:53:11.685,2020-03-12 17:53:11.685
149531,3747,637,2020-03-26 15:51:13.413,2020-03-26 15:51:13.413
150665,3426,701,2020-04-01 10:12:49.051,2020-04-01 10:12:49.051
150695,3426,370,2020-04-01 10:12:49.104,2020-04-01 10:12:49.104
150725,3426,433,2020-04-01 10:12:49.165,2020-04-01 10:12:49.165
150755,3426,722,2020-04-01 10:12:49.224,2020-04-01 10:12:49.224
150785,3426,173,2020-04-01 10:12:49.278,2020-04-01 10:12:49.278
150973,1717,466,2020-04-02 14:20:57.251,2020-04-02 14:20:57.251
151003,3307,463,2020-04-02 14:43:21.758,2020-04-02 14:43:21.758
151037,1834,466,2020-04-02 15:06:12.92,2020-04-02 15:06:12.92
151231,1660,454,2020-04-03 11:33:08.695,2020-04-03 11:33:08.695
151271,2359,454,2020-04-03 12:34:54.096,2020-04-03 12:34:54.096
151305,4003,454,2020-04-05 17:22:05.28,2020-04-05 17:22:05.28
151343,3969,454,2020-04-05 17:34:49.539,2020-04-05 17:34:49.539
151385,1879,454,2020-04-05 18:18:32.866,2020-04-05 18:18:32.866
151420,1804,454,2020-04-06 14:38:48.116,2020-04-06 14:38:48.116
151458,4014,454,2020-04-06 16:08:01.075,2020-04-06 16:08:01.075
151490,1855,454,2020-04-07 11:38:07.796,2020-04-07 11:38:07.796
151526,3925,466,2020-04-07 11:51:57.759,2020-04-07 11:51:57.759
151562,3908,466,2020-04-07 12:36:55.178,2020-04-07 12:36:55.178
151600,4536,460,2020-04-07 15:01:57.258,2020-04-07 15:01:57.258
152438,4535,454,2020-04-22 08:57:44.143,2020-04-22 08:57:44.143
153439,4600,679,2020-04-28 10:18:21.237,2020-04-28 10:18:21.237
153469,4608,682,2020-04-28 11:42:17.002,2020-04-28 11:42:17.002
153504,3911,454,2020-04-28 15:04:55.491,2020-04-28 15:04:55.491
154623,4621,699,2020-05-01 10:02:01.367,2020-05-01 10:02:01.367
154653,4621,700,2020-05-01 10:02:01.417,2020-05-01 10:02:01.417
156543,3959,679,2020-05-15 11:19:30.826,2020-05-15 11:19:30.826
156574,3737,682,2020-05-15 12:25:58.576,2020-05-15 12:25:58.576
156604,443,718,2020-05-18 09:27:44.007,2020-05-18 09:27:44.007
156634,503,580,2020-05-18 09:28:13.479,2020-05-18 09:28:13.479
156664,893,701,2020-05-18 09:28:45.889,2020-05-18 09:28:45.889
156694,893,717,2020-05-18 09:28:45.938,2020-05-18 09:28:45.938
156724,1405,697,2020-05-18 09:29:26.779,2020-05-18 09:29:26.779
156754,899,692,2020-05-18 09:29:58.678,2020-05-18 09:29:58.678
156784,1387,138,2020-05-18 09:30:40.674,2020-05-18 09:30:40.674
156814,1129,562,2020-05-18 09:31:58.676,2020-05-18 09:31:58.676
156844,1225,714,2020-05-18 09:32:38.619,2020-05-18 09:32:38.619
156874,1225,690,2020-05-18 09:32:38.669,2020-05-18 09:32:38.669
156904,2326,86,2020-05-18 09:33:10.676,2020-05-18 09:33:10.676
156934,368,718,2020-05-18 09:33:52.099,2020-05-18 09:33:52.099
156964,3497,580,2020-05-18 09:34:22.355,2020-05-18 09:34:22.355
156994,4335,701,2020-05-18 09:34:59.716,2020-05-18 09:34:59.716
157024,4335,705,2020-05-18 09:34:59.768,2020-05-18 09:34:59.768
158300,3468,604,2020-05-22 09:56:19.196,2020-05-22 09:56:19.196
159401,4712,592,2020-06-02 09:24:42.88,2020-06-02 09:24:42.88
161329,1519,280,2020-06-08 14:23:22.391,2020-06-08 14:23:22.391
161359,1519,7,2020-06-08 14:23:22.444,2020-06-08 14:23:22.444
161389,1519,607,2020-06-08 14:23:22.497,2020-06-08 14:23:22.497
161419,1519,145,2020-06-08 14:23:22.55,2020-06-08 14:23:22.55
161449,1519,690,2020-06-08 14:23:22.605,2020-06-08 14:23:22.605
161479,1519,689,2020-06-08 14:23:22.657,2020-06-08 14:23:22.657
161679,3273,454,2020-06-09 18:35:54.898,2020-06-09 18:35:54.898
161721,1954,21,2020-06-11 10:06:50.231,2020-06-11 10:06:50.231
162312,4771,376,2020-06-18 17:03:07.805,2020-06-18 17:03:07.805
162510,3355,505,2020-06-30 09:51:33.201,2020-06-30 09:51:33.201
162540,3355,352,2020-06-30 09:51:33.219,2020-06-30 09:51:33.219
162570,3355,702,2020-06-30 09:51:33.237,2020-06-30 09:51:33.237
162600,3355,721,2020-06-30 09:51:33.256,2020-06-30 09:51:33.256
162630,3355,722,2020-06-30 09:51:33.275,2020-06-30 09:51:33.275
162660,3355,631,2020-06-30 09:51:33.294,2020-06-30 09:51:33.294
162690,3355,388,2020-06-30 09:51:33.312,2020-06-30 09:51:33.312
163811,99,714,2020-07-01 15:08:12.976,2020-07-01 15:08:12.976
163841,99,704,2020-07-01 15:08:13.027,2020-07-01 15:08:13.027
163871,99,160,2020-07-01 15:08:13.079,2020-07-01 15:08:13.079
163901,99,242,2020-07-01 15:08:13.131,2020-07-01 15:08:13.131
163931,99,720,2020-07-01 15:08:13.183,2020-07-01 15:08:13.183
163965,4808,733,2020-07-01 15:49:37.591,2020-07-01 15:49:37.591
